ginger.girl.hut	gilligan.crew.hut	4629
maryann.girl.hut	skipper.crew.hut	4953
maryann.girl.hut	fileserver.copyroom.hut	8002
fileserver.copyroom.hut	fileserver.copyroom.hut	8415
laser3.copyroom.hut	fileserver.copyroom.hut	2395
laser3.copyroom.hut	ginger.girl.hut	4229
ginger.girl.hut	gilligan.crew.hut	5919
gilligan.crew.hut	laser3.copyroom.hut	7918
gilligan.crew.hut	professor.hut	4511
offshore.wreck	laser3.copyroom.hut	9412
fileserver.copyroom.hut	maryann.girl.hut	5369
gilligan.crew.hut	skipper.crew.hut	4422
fileserver.copyroom.hut	professor.hut	7384
laser3.copyroom.hut	gilligan.crew.hut	3365
maryann.girl.hut	skipper.crew.hut	2834
maryann.girl.hut	fileserver.copyroom.hut	668
skipper.crew.hut	maryann.girl.hut	5919
fileserver.copyroom.hut	maryann.girl.hut	3578
laser3.copyroom.hut	gilligan.crew.hut	5677
offshore.wreck	professor.hut	5060
fileserver.copyroom.hut	fileserver.copyroom.hut	4605
offshore.wreck	laser3.copyroom.hut	5037
offshore.wreck	maryann.girl.hut	850
maryann.girl.hut	maryann.girl.hut	3159
offshore.wreck	offshore.wreck	403
offshore.wreck	ginger.girl.hut	2278
maryann.girl.hut	ginger.girl.hut	1209
ginger.girl.hut	skipper.crew.hut	930
laser3.copyroom.hut	fileserver.copyroom.hut	9221
gilligan.crew.hut	professor.hut	7733
fileserver.copyroom.hut	professor.hut	1874
ginger.girl.hut	skipper.crew.hut	9623
fileserver.copyroom.hut	gilligan.crew.hut	3548
ginger.girl.hut	laser3.copyroom.hut	9125
gilligan.crew.hut	ginger.girl.hut	1477
maryann.girl.hut	gilligan.crew.hut	9392
gilligan.crew.hut	skipper.crew.hut	3896
gilligan.crew.hut	maryann.girl.hut	1631
gilligan.crew.hut	laser3.copyroom.hut	3432
gilligan.crew.hut	maryann.girl.hut	3474
fileserver.copyroom.hut	ginger.girl.hut	450
ginger.girl.hut	maryann.girl.hut	9932
offshore.wreck	skipper.crew.hut	6750
maryann.girl.hut	laser3.copyroom.hut	2790
offshore.wreck	ginger.girl.hut	9891
offshore.wreck	fileserver.copyroom.hut	9588
maryann.girl.hut	professor.hut	9277
ginger.girl.hut	offshore.wreck	3858
laser3.copyroom.hut	laser3.copyroom.hut	2337
maryann.girl.hut	professor.hut	6369
skipper.crew.hut	ginger.girl.hut	4354
offshore.wreck	laser3.copyroom.hut	9960
professor.hut	skipper.crew.hut	3132
gilligan.crew.hut	professor.hut	622
gilligan.crew.hut	professor.hut	4430
laser3.copyroom.hut	laser3.copyroom.hut	6814
offshore.wreck	laser3.copyroom.hut	7489
maryann.girl.hut	fileserver.copyroom.hut	2479
skipper.crew.hut	laser3.copyroom.hut	7562
maryann.girl.hut	skipper.crew.hut	2054
skipper.crew.hut	laser3.copyroom.hut	3423
skipper.crew.hut	maryann.girl.hut	2950
ginger.girl.hut	fileserver.copyroom.hut	9293
maryann.girl.hut	maryann.girl.hut	1148
offshore.wreck	professor.hut	827
offshore.wreck	professor.hut	7614
skipper.crew.hut	fileserver.copyroom.hut	8344
laser3.copyroom.hut	maryann.girl.hut	7104
offshore.wreck	ginger.girl.hut	4799
gilligan.crew.hut	gilligan.crew.hut	12
maryann.girl.hut	gilligan.crew.hut	8792
offshore.wreck	fileserver.copyroom.hut	4241
professor.hut	offshore.wreck	7456
laser3.copyroom.hut	skipper.crew.hut	3736
ginger.girl.hut	fileserver.copyroom.hut	8885
maryann.girl.hut	skipper.crew.hut	7049
fileserver.copyroom.hut	gilligan.crew.hut	9512
offshore.wreck	skipper.crew.hut	7788
skipper.crew.hut	skipper.crew.hut	952
ginger.girl.hut	laser3.copyroom.hut	9010
laser3.copyroom.hut	skipper.crew.hut	6034
ginger.girl.hut	ginger.girl.hut	2880
professor.hut	laser3.copyroom.hut	2614
skipper.crew.hut	skipper.crew.hut	6189
maryann.girl.hut	professor.hut	7327
maryann.girl.hut	fileserver.copyroom.hut	5029
fileserver.copyroom.hut	skipper.crew.hut	5037
fileserver.copyroom.hut	gilligan.crew.hut	205
skipper.crew.hut	gilligan.crew.hut	8122
professor.hut	skipper.crew.hut	1772
skipper.crew.hut	professor.hut	3504
skipper.crew.hut	offshore.wreck	1222
laser3.copyroom.hut	gilligan.crew.hut	5689
skipper.crew.hut	fileserver.copyroom.hut	9695
laser3.copyroom.hut	ginger.girl.hut	2189
maryann.girl.hut	ginger.girl.hut	6159
maryann.girl.hut	laser3.copyroom.hut	9659
offshore.wreck	professor.hut	5368
laser3.copyroom.hut	gilligan.crew.hut	2613
professor.hut	fileserver.copyroom.hut	127
gilligan.crew.hut	gilligan.crew.hut	4887
laser3.copyroom.hut	fileserver.copyroom.hut	5121
maryann.girl.hut	ginger.girl.hut	1602
professor.hut	laser3.copyroom.hut	894
maryann.girl.hut	maryann.girl.hut	336
maryann.girl.hut	gilligan.crew.hut	9161
ginger.girl.hut	professor.hut	3206
professor.hut	maryann.girl.hut	231
skipper.crew.hut	skipper.crew.hut	5586
fileserver.copyroom.hut	professor.hut	7985
ginger.girl.hut	fileserver.copyroom.hut	2467
laser3.copyroom.hut	laser3.copyroom.hut	1309
offshore.wreck	skipper.crew.hut	6010
skipper.crew.hut	maryann.girl.hut	1688
offshore.wreck	skipper.crew.hut	424
offshore.wreck	offshore.wreck	4754
ginger.girl.hut	skipper.crew.hut	4047
fileserver.copyroom.hut	laser3.copyroom.hut	7234
offshore.wreck	offshore.wreck	6362
laser3.copyroom.hut	maryann.girl.hut	4851
offshore.wreck	offshore.wreck	8326
offshore.wreck	ginger.girl.hut	3699
maryann.girl.hut	fileserver.copyroom.hut	8169
laser3.copyroom.hut	ginger.girl.hut	2119
gilligan.crew.hut	gilligan.crew.hut	2967
maryann.girl.hut	gilligan.crew.hut	8564
maryann.girl.hut	ginger.girl.hut	6373
professor.hut	offshore.wreck	4758
offshore.wreck	laser3.copyroom.hut	4427
fileserver.copyroom.hut	maryann.girl.hut	8862
laser3.copyroom.hut	gilligan.crew.hut	4899
maryann.girl.hut	ginger.girl.hut	3112
fileserver.copyroom.hut	professor.hut	3207
fileserver.copyroom.hut	offshore.wreck	2999
gilligan.crew.hut	ginger.girl.hut	8031
fileserver.copyroom.hut	ginger.girl.hut	2512
gilligan.crew.hut	laser3.copyroom.hut	8064
offshore.wreck	laser3.copyroom.hut	2805
gilligan.crew.hut	skipper.crew.hut	1113
maryann.girl.hut	maryann.girl.hut	7850
offshore.wreck	professor.hut	3657
offshore.wreck	skipper.crew.hut	450
professor.hut	ginger.girl.hut	3129
skipper.crew.hut	gilligan.crew.hut	691
fileserver.copyroom.hut	ginger.girl.hut	1473
ginger.girl.hut	professor.hut	2571
laser3.copyroom.hut	gilligan.crew.hut	4665
laser3.copyroom.hut	fileserver.copyroom.hut	7199
maryann.girl.hut	offshore.wreck	3189
offshore.wreck	professor.hut	9927
laser3.copyroom.hut	gilligan.crew.hut	661
gilligan.crew.hut	offshore.wreck	3874
offshore.wreck	professor.hut	5224
fileserver.copyroom.hut	professor.hut	7368
ginger.girl.hut	maryann.girl.hut	5558
maryann.girl.hut	ginger.girl.hut	2024
skipper.crew.hut	laser3.copyroom.hut	23
ginger.girl.hut	laser3.copyroom.hut	7312
ginger.girl.hut	professor.hut	9498
laser3.copyroom.hut	laser3.copyroom.hut	623
ginger.girl.hut	laser3.copyroom.hut	664
skipper.crew.hut	laser3.copyroom.hut	3656
skipper.crew.hut	offshore.wreck	9578
laser3.copyroom.hut	fileserver.copyroom.hut	8223
gilligan.crew.hut	professor.hut	9893
fileserver.copyroom.hut	offshore.wreck	9257
ginger.girl.hut	fileserver.copyroom.hut	4940
ginger.girl.hut	laser3.copyroom.hut	5951
ginger.girl.hut	offshore.wreck	6761
offshore.wreck	laser3.copyroom.hut	3275
ginger.girl.hut	maryann.girl.hut	3
laser3.copyroom.hut	gilligan.crew.hut	6076
offshore.wreck	gilligan.crew.hut	5157
offshore.wreck	laser3.copyroom.hut	7889
ginger.girl.hut	fileserver.copyroom.hut	6039
maryann.girl.hut	maryann.girl.hut	913
skipper.crew.hut	professor.hut	20
maryann.girl.hut	maryann.girl.hut	2364
fileserver.copyroom.hut	maryann.girl.hut	8727
ginger.girl.hut	gilligan.crew.hut	8943
offshore.wreck	ginger.girl.hut	2422
laser3.copyroom.hut	gilligan.crew.hut	5536
offshore.wreck	professor.hut	2512
professor.hut	skipper.crew.hut	4206
gilligan.crew.hut	offshore.wreck	2620
skipper.crew.hut	skipper.crew.hut	1364
maryann.girl.hut	skipper.crew.hut	2391
ginger.girl.hut	laser3.copyroom.hut	8754
maryann.girl.hut	fileserver.copyroom.hut	6407
professor.hut	offshore.wreck	1656
laser3.copyroom.hut	ginger.girl.hut	9160
professor.hut	skipper.crew.hut	9788
gilligan.crew.hut	fileserver.copyroom.hut	204
ginger.girl.hut	offshore.wreck	2311
laser3.copyroom.hut	offshore.wreck	5563
laser3.copyroom.hut	offshore.wreck	4120
skipper.crew.hut	maryann.girl.hut	2553
professor.hut	maryann.girl.hut	5592
ginger.girl.hut	laser3.copyroom.hut	2019
laser3.copyroom.hut	maryann.girl.hut	4640
fileserver.copyroom.hut	professor.hut	6620
fileserver.copyroom.hut	laser3.copyroom.hut	9034
maryann.girl.hut	laser3.copyroom.hut	1676
ginger.girl.hut	maryann.girl.hut	1193
ginger.girl.hut	offshore.wreck	406
fileserver.copyroom.hut	ginger.girl.hut	8611
professor.hut	skipper.crew.hut	3955
maryann.girl.hut	gilligan.crew.hut	1791
professor.hut	gilligan.crew.hut	8519
professor.hut	fileserver.copyroom.hut	8683
laser3.copyroom.hut	ginger.girl.hut	3234
fileserver.copyroom.hut	offshore.wreck	7657
gilligan.crew.hut	maryann.girl.hut	3987
professor.hut	maryann.girl.hut	6977
gilligan.crew.hut	fileserver.copyroom.hut	8082
gilligan.crew.hut	maryann.girl.hut	5714
professor.hut	laser3.copyroom.hut	8014
skipper.crew.hut	laser3.copyroom.hut	9275
gilligan.crew.hut	skipper.crew.hut	5830
ginger.girl.hut	gilligan.crew.hut	6386
professor.hut	offshore.wreck	4244
gilligan.crew.hut	maryann.girl.hut	4545
skipper.crew.hut	laser3.copyroom.hut	5257
professor.hut	fileserver.copyroom.hut	92
professor.hut	ginger.girl.hut	6543
professor.hut	maryann.girl.hut	7649
gilligan.crew.hut	skipper.crew.hut	5728
skipper.crew.hut	maryann.girl.hut	7475
laser3.copyroom.hut	fileserver.copyroom.hut	2234
skipper.crew.hut	maryann.girl.hut	8525
maryann.girl.hut	laser3.copyroom.hut	6931
maryann.girl.hut	maryann.girl.hut	1783
skipper.crew.hut	professor.hut	7769
gilligan.crew.hut	offshore.wreck	5341
laser3.copyroom.hut	professor.hut	8135
gilligan.crew.hut	fileserver.copyroom.hut	5345
skipper.crew.hut	gilligan.crew.hut	9938
offshore.wreck	maryann.girl.hut	5662
maryann.girl.hut	fileserver.copyroom.hut	6899
ginger.girl.hut	offshore.wreck	9600
gilligan.crew.hut	offshore.wreck	1678
laser3.copyroom.hut	offshore.wreck	6482
maryann.girl.hut	ginger.girl.hut	2897
skipper.crew.hut	professor.hut	1672
laser3.copyroom.hut	laser3.copyroom.hut	8571
ginger.girl.hut	professor.hut	8131
ginger.girl.hut	skipper.crew.hut	4896
skipper.crew.hut	professor.hut	2232
offshore.wreck	fileserver.copyroom.hut	6072
professor.hut	professor.hut	1815
gilligan.crew.hut	laser3.copyroom.hut	6088
offshore.wreck	ginger.girl.hut	4779
fileserver.copyroom.hut	gilligan.crew.hut	1840
ginger.girl.hut	laser3.copyroom.hut	8917
ginger.girl.hut	laser3.copyroom.hut	1609
maryann.girl.hut	gilligan.crew.hut	6281
offshore.wreck	laser3.copyroom.hut	5376
gilligan.crew.hut	offshore.wreck	6379
skipper.crew.hut	fileserver.copyroom.hut	9951
fileserver.copyroom.hut	maryann.girl.hut	2034
ginger.girl.hut	maryann.girl.hut	3950
offshore.wreck	professor.hut	5365
offshore.wreck	professor.hut	8463
gilligan.crew.hut	professor.hut	2974
professor.hut	fileserver.copyroom.hut	93
skipper.crew.hut	laser3.copyroom.hut	5308
gilligan.crew.hut	skipper.crew.hut	9756
skipper.crew.hut	gilligan.crew.hut	3573
fileserver.copyroom.hut	ginger.girl.hut	9142
laser3.copyroom.hut	fileserver.copyroom.hut	6943
skipper.crew.hut	professor.hut	6535
offshore.wreck	maryann.girl.hut	642
offshore.wreck	offshore.wreck	3320
skipper.crew.hut	laser3.copyroom.hut	2477
fileserver.copyroom.hut	laser3.copyroom.hut	4509
laser3.copyroom.hut	professor.hut	3438
gilligan.crew.hut	maryann.girl.hut	1249
maryann.girl.hut	skipper.crew.hut	9050
ginger.girl.hut	laser3.copyroom.hut	7120
ginger.girl.hut	offshore.wreck	9514
offshore.wreck	professor.hut	3536
laser3.copyroom.hut	ginger.girl.hut	542
fileserver.copyroom.hut	fileserver.copyroom.hut	8922
laser3.copyroom.hut	gilligan.crew.hut	7881
fileserver.copyroom.hut	laser3.copyroom.hut	8112
laser3.copyroom.hut	ginger.girl.hut	8926
offshore.wreck	skipper.crew.hut	1833
skipper.crew.hut	laser3.copyroom.hut	5784
fileserver.copyroom.hut	gilligan.crew.hut	5343
skipper.crew.hut	fileserver.copyroom.hut	8056
laser3.copyroom.hut	fileserver.copyroom.hut	6797
maryann.girl.hut	skipper.crew.hut	215
ginger.girl.hut	laser3.copyroom.hut	6789
fileserver.copyroom.hut	gilligan.crew.hut	2403
ginger.girl.hut	professor.hut	2686
gilligan.crew.hut	skipper.crew.hut	3234
skipper.crew.hut	skipper.crew.hut	1986
fileserver.copyroom.hut	fileserver.copyroom.hut	41
skipper.crew.hut	professor.hut	849
fileserver.copyroom.hut	skipper.crew.hut	7144
maryann.girl.hut	professor.hut	1226
gilligan.crew.hut	fileserver.copyroom.hut	1304
fileserver.copyroom.hut	offshore.wreck	2297
skipper.crew.hut	gilligan.crew.hut	2974
maryann.girl.hut	laser3.copyroom.hut	5341
professor.hut	skipper.crew.hut	2410
professor.hut	gilligan.crew.hut	1067
fileserver.copyroom.hut	maryann.girl.hut	3014
offshore.wreck	offshore.wreck	4492
gilligan.crew.hut	ginger.girl.hut	883
laser3.copyroom.hut	professor.hut	1349
professor.hut	skipper.crew.hut	5098
fileserver.copyroom.hut	maryann.girl.hut	584
laser3.copyroom.hut	gilligan.crew.hut	8190
professor.hut	ginger.girl.hut	3008
fileserver.copyroom.hut	ginger.girl.hut	5822
ginger.girl.hut	fileserver.copyroom.hut	2833
offshore.wreck	ginger.girl.hut	4649
laser3.copyroom.hut	maryann.girl.hut	4479
skipper.crew.hut	professor.hut	150
laser3.copyroom.hut	skipper.crew.hut	3968
ginger.girl.hut	fileserver.copyroom.hut	4404
maryann.girl.hut	gilligan.crew.hut	8837
skipper.crew.hut	gilligan.crew.hut	2239
ginger.girl.hut	maryann.girl.hut	8584
skipper.crew.hut	fileserver.copyroom.hut	329
skipper.crew.hut	skipper.crew.hut	7119
offshore.wreck	offshore.wreck	3451
laser3.copyroom.hut	gilligan.crew.hut	3060
professor.hut	professor.hut	2897
maryann.girl.hut	laser3.copyroom.hut	7599
offshore.wreck	offshore.wreck	8164
professor.hut	fileserver.copyroom.hut	3502
fileserver.copyroom.hut	laser3.copyroom.hut	5608
skipper.crew.hut	skipper.crew.hut	4275
offshore.wreck	offshore.wreck	1302
skipper.crew.hut	maryann.girl.hut	9377
laser3.copyroom.hut	maryann.girl.hut	6173
laser3.copyroom.hut	gilligan.crew.hut	7027
ginger.girl.hut	maryann.girl.hut	6596
skipper.crew.hut	ginger.girl.hut	3256
gilligan.crew.hut	skipper.crew.hut	5537
laser3.copyroom.hut	gilligan.crew.hut	7902
gilligan.crew.hut	professor.hut	5082
professor.hut	maryann.girl.hut	3630
offshore.wreck	laser3.copyroom.hut	595
skipper.crew.hut	maryann.girl.hut	7201
professor.hut	skipper.crew.hut	5800
offshore.wreck	maryann.girl.hut	7706
skipper.crew.hut	laser3.copyroom.hut	5263
professor.hut	professor.hut	2419
ginger.girl.hut	laser3.copyroom.hut	7146
fileserver.copyroom.hut	gilligan.crew.hut	3788
fileserver.copyroom.hut	maryann.girl.hut	3991
offshore.wreck	fileserver.copyroom.hut	6588
professor.hut	laser3.copyroom.hut	7814
fileserver.copyroom.hut	laser3.copyroom.hut	154
skipper.crew.hut	maryann.girl.hut	1875
gilligan.crew.hut	gilligan.crew.hut	7911
gilligan.crew.hut	laser3.copyroom.hut	1248
gilligan.crew.hut	maryann.girl.hut	5797
professor.hut	ginger.girl.hut	2838
maryann.girl.hut	ginger.girl.hut	3392
skipper.crew.hut	offshore.wreck	481
gilligan.crew.hut	fileserver.copyroom.hut	1988
maryann.girl.hut	maryann.girl.hut	7780
skipper.crew.hut	offshore.wreck	7863
gilligan.crew.hut	maryann.girl.hut	35
ginger.girl.hut	professor.hut	6153
fileserver.copyroom.hut	skipper.crew.hut	5778
offshore.wreck	gilligan.crew.hut	9694
gilligan.crew.hut	skipper.crew.hut	5094
professor.hut	maryann.girl.hut	7129
fileserver.copyroom.hut	maryann.girl.hut	5057
skipper.crew.hut	skipper.crew.hut	2628
offshore.wreck	gilligan.crew.hut	2820
professor.hut	ginger.girl.hut	4571
gilligan.crew.hut	offshore.wreck	5221
maryann.girl.hut	gilligan.crew.hut	2672
maryann.girl.hut	fileserver.copyroom.hut	6754
professor.hut	skipper.crew.hut	3252
gilligan.crew.hut	offshore.wreck	5712
fileserver.copyroom.hut	offshore.wreck	1498
laser3.copyroom.hut	maryann.girl.hut	8523
gilligan.crew.hut	offshore.wreck	3684
skipper.crew.hut	gilligan.crew.hut	7246
offshore.wreck	professor.hut	6101
skipper.crew.hut	offshore.wreck	5343
maryann.girl.hut	ginger.girl.hut	4117
professor.hut	offshore.wreck	6692
offshore.wreck	ginger.girl.hut	5017
laser3.copyroom.hut	professor.hut	1251
laser3.copyroom.hut	professor.hut	1137
offshore.wreck	laser3.copyroom.hut	1880
gilligan.crew.hut	skipper.crew.hut	6521
offshore.wreck	professor.hut	1883
laser3.copyroom.hut	ginger.girl.hut	9336
fileserver.copyroom.hut	maryann.girl.hut	830
ginger.girl.hut	fileserver.copyroom.hut	5164
maryann.girl.hut	professor.hut	9515
gilligan.crew.hut	ginger.girl.hut	7536
offshore.wreck	laser3.copyroom.hut	1181
professor.hut	ginger.girl.hut	1744
gilligan.crew.hut	ginger.girl.hut	7736
offshore.wreck	gilligan.crew.hut	4562
offshore.wreck	skipper.crew.hut	5736
professor.hut	maryann.girl.hut	4214
skipper.crew.hut	offshore.wreck	4525
fileserver.copyroom.hut	skipper.crew.hut	1482
offshore.wreck	ginger.girl.hut	1293
offshore.wreck	ginger.girl.hut	4935
maryann.girl.hut	offshore.wreck	2828
gilligan.crew.hut	skipper.crew.hut	6515
offshore.wreck	maryann.girl.hut	1836
skipper.crew.hut	professor.hut	3442
maryann.girl.hut	maryann.girl.hut	8444
gilligan.crew.hut	ginger.girl.hut	399
skipper.crew.hut	offshore.wreck	6838
fileserver.copyroom.hut	professor.hut	5168
skipper.crew.hut	laser3.copyroom.hut	3679
laser3.copyroom.hut	maryann.girl.hut	3278
skipper.crew.hut	laser3.copyroom.hut	8442
ginger.girl.hut	skipper.crew.hut	391
maryann.girl.hut	skipper.crew.hut	9781
fileserver.copyroom.hut	fileserver.copyroom.hut	3026
ginger.girl.hut	laser3.copyroom.hut	1653
maryann.girl.hut	laser3.copyroom.hut	5275
skipper.crew.hut	skipper.crew.hut	2574
fileserver.copyroom.hut	laser3.copyroom.hut	1072
skipper.crew.hut	fileserver.copyroom.hut	2845
ginger.girl.hut	skipper.crew.hut	8147
laser3.copyroom.hut	offshore.wreck	392
fileserver.copyroom.hut	professor.hut	6283
fileserver.copyroom.hut	professor.hut	8959
skipper.crew.hut	professor.hut	9876
maryann.girl.hut	gilligan.crew.hut	5715
fileserver.copyroom.hut	maryann.girl.hut	4153
fileserver.copyroom.hut	ginger.girl.hut	1953
professor.hut	fileserver.copyroom.hut	2009
fileserver.copyroom.hut	offshore.wreck	6790
offshore.wreck	fileserver.copyroom.hut	5755
maryann.girl.hut	professor.hut	6527
maryann.girl.hut	ginger.girl.hut	753
professor.hut	professor.hut	624
offshore.wreck	offshore.wreck	4599
skipper.crew.hut	fileserver.copyroom.hut	8983
laser3.copyroom.hut	gilligan.crew.hut	8023
laser3.copyroom.hut	skipper.crew.hut	7580
skipper.crew.hut	gilligan.crew.hut	5265
offshore.wreck	offshore.wreck	8397
skipper.crew.hut	fileserver.copyroom.hut	3171
professor.hut	skipper.crew.hut	1423
gilligan.crew.hut	gilligan.crew.hut	3577
fileserver.copyroom.hut	offshore.wreck	9128
laser3.copyroom.hut	offshore.wreck	4184
ginger.girl.hut	skipper.crew.hut	8954
offshore.wreck	ginger.girl.hut	6901
laser3.copyroom.hut	professor.hut	4060
ginger.girl.hut	laser3.copyroom.hut	5413
laser3.copyroom.hut	professor.hut	4952
professor.hut	professor.hut	5166
skipper.crew.hut	offshore.wreck	7974
gilligan.crew.hut	skipper.crew.hut	8570
professor.hut	laser3.copyroom.hut	1182
laser3.copyroom.hut	fileserver.copyroom.hut	8478
gilligan.crew.hut	fileserver.copyroom.hut	8835
