professor.hut	maryann.girl.hut	595
maryann.girl.hut	fileserver.copyroom.hut	7083
skipper.crew.hut	ginger.girl.hut	4704
ginger.girl.hut	fileserver.copyroom.hut	5148
professor.hut	fileserver.copyroom.hut	2833
fileserver.copyroom.hut	maryann.girl.hut	9321
fileserver.copyroom.hut	laser3.copyroom.hut	5648
laser3.copyroom.hut	maryann.girl.hut	3924
ginger.girl.hut	laser3.copyroom.hut	1900
offshore.wreck	ginger.girl.hut	4334
maryann.girl.hut	maryann.girl.hut	3888
skipper.crew.hut	fileserver.copyroom.hut	8805
ginger.girl.hut	maryann.girl.hut	3469
offshore.wreck	ginger.girl.hut	8666
maryann.girl.hut	offshore.wreck	7486
skipper.crew.hut	laser3.copyroom.hut	2817
skipper.crew.hut	maryann.girl.hut	3663
skipper.crew.hut	maryann.girl.hut	6631
maryann.girl.hut	maryann.girl.hut	5246
professor.hut	gilligan.crew.hut	3426
offshore.wreck	professor.hut	2851
laser3.copyroom.hut	laser3.copyroom.hut	9822
gilligan.crew.hut	skipper.crew.hut	8566
laser3.copyroom.hut	ginger.girl.hut	2107
professor.hut	offshore.wreck	3971
fileserver.copyroom.hut	maryann.girl.hut	6727
professor.hut	gilligan.crew.hut	2011
gilligan.crew.hut	ginger.girl.hut	4536
fileserver.copyroom.hut	laser3.copyroom.hut	66
laser3.copyroom.hut	gilligan.crew.hut	3979
skipper.crew.hut	ginger.girl.hut	6263
professor.hut	skipper.crew.hut	7900
laser3.copyroom.hut	gilligan.crew.hut	335
fileserver.copyroom.hut	maryann.girl.hut	3499
maryann.girl.hut	ginger.girl.hut	2882
maryann.girl.hut	maryann.girl.hut	7454
maryann.girl.hut	laser3.copyroom.hut	6433
laser3.copyroom.hut	gilligan.crew.hut	7021
gilligan.crew.hut	gilligan.crew.hut	5436
fileserver.copyroom.hut	professor.hut	7401
gilligan.crew.hut	gilligan.crew.hut	1006
ginger.girl.hut	fileserver.copyroom.hut	4160
professor.hut	professor.hut	5229
ginger.girl.hut	laser3.copyroom.hut	628
fileserver.copyroom.hut	skipper.crew.hut	4890
offshore.wreck	maryann.girl.hut	8311
professor.hut	maryann.girl.hut	8510
laser3.copyroom.hut	maryann.girl.hut	6066
fileserver.copyroom.hut	ginger.girl.hut	2690
professor.hut	skipper.crew.hut	7602
fileserver.copyroom.hut	maryann.girl.hut	1951
offshore.wreck	ginger.girl.hut	1716
maryann.girl.hut	skipper.crew.hut	4651
professor.hut	ginger.girl.hut	5236
gilligan.crew.hut	laser3.copyroom.hut	3025
fileserver.copyroom.hut	professor.hut	9770
maryann.girl.hut	laser3.copyroom.hut	5198
fileserver.copyroom.hut	laser3.copyroom.hut	4856
maryann.girl.hut	professor.hut	5133
professor.hut	gilligan.crew.hut	9026
professor.hut	fileserver.copyroom.hut	962
ginger.girl.hut	offshore.wreck	4584
ginger.girl.hut	ginger.girl.hut	4835
ginger.girl.hut	professor.hut	9004
offshore.wreck	fileserver.copyroom.hut	7673
skipper.crew.hut	offshore.wreck	6768
fileserver.copyroom.hut	fileserver.copyroom.hut	865
fileserver.copyroom.hut	professor.hut	1863
fileserver.copyroom.hut	gilligan.crew.hut	1203
maryann.girl.hut	laser3.copyroom.hut	5150
offshore.wreck	professor.hut	4948
skipper.crew.hut	skipper.crew.hut	8578
fileserver.copyroom.hut	laser3.copyroom.hut	2336
fileserver.copyroom.hut	gilligan.crew.hut	4096
professor.hut	gilligan.crew.hut	521
professor.hut	offshore.wreck	7769
ginger.girl.hut	offshore.wreck	2267
professor.hut	skipper.crew.hut	5314
laser3.copyroom.hut	laser3.copyroom.hut	2492
laser3.copyroom.hut	laser3.copyroom.hut	1110
laser3.copyroom.hut	laser3.copyroom.hut	176
maryann.girl.hut	professor.hut	1271
laser3.copyroom.hut	maryann.girl.hut	4361
skipper.crew.hut	maryann.girl.hut	2391
gilligan.crew.hut	fileserver.copyroom.hut	9953
gilligan.crew.hut	ginger.girl.hut	4538
ginger.girl.hut	skipper.crew.hut	5494
offshore.wreck	maryann.girl.hut	5924
gilligan.crew.hut	laser3.copyroom.hut	8694
laser3.copyroom.hut	skipper.crew.hut	1993
laser3.copyroom.hut	professor.hut	3620
skipper.crew.hut	fileserver.copyroom.hut	9032
offshore.wreck	laser3.copyroom.hut	9120
professor.hut	gilligan.crew.hut	8955
offshore.wreck	laser3.copyroom.hut	5040
fileserver.copyroom.hut	gilligan.crew.hut	6664
fileserver.copyroom.hut	gilligan.crew.hut	4659
skipper.crew.hut	fileserver.copyroom.hut	2774
gilligan.crew.hut	ginger.girl.hut	7212
professor.hut	fileserver.copyroom.hut	9609
maryann.girl.hut	fileserver.copyroom.hut	3588
offshore.wreck	ginger.girl.hut	8295
professor.hut	gilligan.crew.hut	6914
offshore.wreck	gilligan.crew.hut	1131
gilligan.crew.hut	maryann.girl.hut	4881
gilligan.crew.hut	professor.hut	9345
skipper.crew.hut	ginger.girl.hut	8842
ginger.girl.hut	laser3.copyroom.hut	6879
offshore.wreck	laser3.copyroom.hut	7126
ginger.girl.hut	offshore.wreck	4496
laser3.copyroom.hut	maryann.girl.hut	8122
maryann.girl.hut	ginger.girl.hut	5424
laser3.copyroom.hut	offshore.wreck	5275
laser3.copyroom.hut	fileserver.copyroom.hut	634
professor.hut	skipper.crew.hut	9652
maryann.girl.hut	fileserver.copyroom.hut	9372
skipper.crew.hut	maryann.girl.hut	1470
laser3.copyroom.hut	ginger.girl.hut	1307
gilligan.crew.hut	professor.hut	3588
gilligan.crew.hut	offshore.wreck	1532
skipper.crew.hut	gilligan.crew.hut	2854
laser3.copyroom.hut	offshore.wreck	5746
skipper.crew.hut	maryann.girl.hut	579
ginger.girl.hut	fileserver.copyroom.hut	5477
gilligan.crew.hut	offshore.wreck	4075
gilligan.crew.hut	gilligan.crew.hut	9130
skipper.crew.hut	fileserver.copyroom.hut	986
gilligan.crew.hut	offshore.wreck	2995
fileserver.copyroom.hut	professor.hut	6963
fileserver.copyroom.hut	fileserver.copyroom.hut	989
ginger.girl.hut	skipper.crew.hut	7298
professor.hut	ginger.girl.hut	1576
professor.hut	professor.hut	7267
ginger.girl.hut	offshore.wreck	241
professor.hut	gilligan.crew.hut	8950
professor.hut	fileserver.copyroom.hut	7149
skipper.crew.hut	laser3.copyroom.hut	4826
gilligan.crew.hut	offshore.wreck	6633
skipper.crew.hut	maryann.girl.hut	9066
professor.hut	gilligan.crew.hut	999
maryann.girl.hut	offshore.wreck	1585
offshore.wreck	offshore.wreck	6291
skipper.crew.hut	gilligan.crew.hut	5920
fileserver.copyroom.hut	fileserver.copyroom.hut	4858
fileserver.copyroom.hut	laser3.copyroom.hut	2464
fileserver.copyroom.hut	gilligan.crew.hut	6558
offshore.wreck	offshore.wreck	838
laser3.copyroom.hut	professor.hut	5910
fileserver.copyroom.hut	gilligan.crew.hut	9460
offshore.wreck	skipper.crew.hut	2786
offshore.wreck	ginger.girl.hut	3585
offshore.wreck	skipper.crew.hut	9396
ginger.girl.hut	skipper.crew.hut	5259
fileserver.copyroom.hut	fileserver.copyroom.hut	8449
skipper.crew.hut	maryann.girl.hut	5845
fileserver.copyroom.hut	maryann.girl.hut	2971
gilligan.crew.hut	laser3.copyroom.hut	862
fileserver.copyroom.hut	fileserver.copyroom.hut	3870
maryann.girl.hut	gilligan.crew.hut	228
fileserver.copyroom.hut	fileserver.copyroom.hut	5397
fileserver.copyroom.hut	skipper.crew.hut	2724
maryann.girl.hut	fileserver.copyroom.hut	7586
offshore.wreck	laser3.copyroom.hut	3270
ginger.girl.hut	laser3.copyroom.hut	5857
ginger.girl.hut	professor.hut	300
skipper.crew.hut	offshore.wreck	5415
maryann.girl.hut	offshore.wreck	5383
professor.hut	fileserver.copyroom.hut	6419
fileserver.copyroom.hut	professor.hut	9670
gilligan.crew.hut	skipper.crew.hut	3597
fileserver.copyroom.hut	ginger.girl.hut	2836
skipper.crew.hut	ginger.girl.hut	3300
ginger.girl.hut	gilligan.crew.hut	4383
skipper.crew.hut	ginger.girl.hut	4911
fileserver.copyroom.hut	laser3.copyroom.hut	7918
skipper.crew.hut	laser3.copyroom.hut	5826
skipper.crew.hut	professor.hut	643
gilligan.crew.hut	maryann.girl.hut	6857
ginger.girl.hut	skipper.crew.hut	4944
maryann.girl.hut	maryann.girl.hut	437
ginger.girl.hut	fileserver.copyroom.hut	1310
laser3.copyroom.hut	offshore.wreck	3218
professor.hut	gilligan.crew.hut	5160
ginger.girl.hut	laser3.copyroom.hut	182
maryann.girl.hut	skipper.crew.hut	6441
gilligan.crew.hut	fileserver.copyroom.hut	9376
ginger.girl.hut	maryann.girl.hut	1554
fileserver.copyroom.hut	ginger.girl.hut	3727
ginger.girl.hut	professor.hut	7856
gilligan.crew.hut	fileserver.copyroom.hut	5594
maryann.girl.hut	ginger.girl.hut	730
fileserver.copyroom.hut	offshore.wreck	7353
maryann.girl.hut	laser3.copyroom.hut	643
skipper.crew.hut	laser3.copyroom.hut	4220
offshore.wreck	ginger.girl.hut	9206
skipper.crew.hut	fileserver.copyroom.hut	5672
maryann.girl.hut	laser3.copyroom.hut	5913
maryann.girl.hut	offshore.wreck	7860
professor.hut	professor.hut	3640
offshore.wreck	professor.hut	2937
maryann.girl.hut	offshore.wreck	369
maryann.girl.hut	laser3.copyroom.hut	7567
gilligan.crew.hut	ginger.girl.hut	1490
laser3.copyroom.hut	skipper.crew.hut	4936
laser3.copyroom.hut	skipper.crew.hut	9289
maryann.girl.hut	gilligan.crew.hut	7805
offshore.wreck	maryann.girl.hut	663
laser3.copyroom.hut	professor.hut	8468
offshore.wreck	ginger.girl.hut	8988
maryann.girl.hut	professor.hut	8531
fileserver.copyroom.hut	offshore.wreck	3891
maryann.girl.hut	fileserver.copyroom.hut	289
ginger.girl.hut	ginger.girl.hut	2269
ginger.girl.hut	maryann.girl.hut	2220
professor.hut	maryann.girl.hut	8189
maryann.girl.hut	maryann.girl.hut	3167
professor.hut	offshore.wreck	9143
offshore.wreck	laser3.copyroom.hut	3855
offshore.wreck	maryann.girl.hut	9169
fileserver.copyroom.hut	ginger.girl.hut	3086
skipper.crew.hut	skipper.crew.hut	4497
fileserver.copyroom.hut	fileserver.copyroom.hut	6109
ginger.girl.hut	skipper.crew.hut	8654
skipper.crew.hut	gilligan.crew.hut	7708
maryann.girl.hut	professor.hut	2352
ginger.girl.hut	skipper.crew.hut	7473
skipper.crew.hut	skipper.crew.hut	6465
maryann.girl.hut	skipper.crew.hut	2630
offshore.wreck	skipper.crew.hut	1916
professor.hut	skipper.crew.hut	2762
professor.hut	ginger.girl.hut	213
professor.hut	gilligan.crew.hut	3649
professor.hut	offshore.wreck	6475
laser3.copyroom.hut	offshore.wreck	8770
professor.hut	fileserver.copyroom.hut	1932
gilligan.crew.hut	skipper.crew.hut	1981
offshore.wreck	maryann.girl.hut	897
skipper.crew.hut	laser3.copyroom.hut	1410
professor.hut	gilligan.crew.hut	6539
gilligan.crew.hut	fileserver.copyroom.hut	5785
fileserver.copyroom.hut	offshore.wreck	4568
skipper.crew.hut	offshore.wreck	8161
fileserver.copyroom.hut	laser3.copyroom.hut	3067
skipper.crew.hut	fileserver.copyroom.hut	8270
professor.hut	maryann.girl.hut	2296
professor.hut	skipper.crew.hut	3199
maryann.girl.hut	fileserver.copyroom.hut	6613
maryann.girl.hut	maryann.girl.hut	6722
skipper.crew.hut	fileserver.copyroom.hut	8092
gilligan.crew.hut	offshore.wreck	4311
gilligan.crew.hut	ginger.girl.hut	2940
ginger.girl.hut	skipper.crew.hut	1638
maryann.girl.hut	offshore.wreck	3905
laser3.copyroom.hut	laser3.copyroom.hut	6129
skipper.crew.hut	skipper.crew.hut	1969
gilligan.crew.hut	gilligan.crew.hut	3418
laser3.copyroom.hut	fileserver.copyroom.hut	4031
gilligan.crew.hut	gilligan.crew.hut	3964
professor.hut	ginger.girl.hut	4236
maryann.girl.hut	ginger.girl.hut	345
gilligan.crew.hut	ginger.girl.hut	3748
ginger.girl.hut	skipper.crew.hut	5501
skipper.crew.hut	ginger.girl.hut	1186
ginger.girl.hut	fileserver.copyroom.hut	4414
maryann.girl.hut	maryann.girl.hut	9290
laser3.copyroom.hut	gilligan.crew.hut	2954
skipper.crew.hut	offshore.wreck	6441
offshore.wreck	skipper.crew.hut	6486
fileserver.copyroom.hut	professor.hut	2801
offshore.wreck	laser3.copyroom.hut	8184
gilligan.crew.hut	gilligan.crew.hut	8410
professor.hut	maryann.girl.hut	3761
laser3.copyroom.hut	professor.hut	6718
offshore.wreck	ginger.girl.hut	5484
professor.hut	professor.hut	2597
laser3.copyroom.hut	maryann.girl.hut	7064
maryann.girl.hut	laser3.copyroom.hut	4060
laser3.copyroom.hut	professor.hut	6801
offshore.wreck	skipper.crew.hut	4389
skipper.crew.hut	ginger.girl.hut	3509
professor.hut	fileserver.copyroom.hut	5281
ginger.girl.hut	professor.hut	8211
maryann.girl.hut	fileserver.copyroom.hut	4819
fileserver.copyroom.hut	offshore.wreck	8946
ginger.girl.hut	fileserver.copyroom.hut	5367
professor.hut	fileserver.copyroom.hut	3582
gilligan.crew.hut	maryann.girl.hut	4880
fileserver.copyroom.hut	laser3.copyroom.hut	781
maryann.girl.hut	laser3.copyroom.hut	2279
laser3.copyroom.hut	ginger.girl.hut	6115
skipper.crew.hut	laser3.copyroom.hut	274
gilligan.crew.hut	laser3.copyroom.hut	3409
laser3.copyroom.hut	offshore.wreck	6162
gilligan.crew.hut	fileserver.copyroom.hut	3255
fileserver.copyroom.hut	skipper.crew.hut	2342
laser3.copyroom.hut	gilligan.crew.hut	8197
fileserver.copyroom.hut	offshore.wreck	8024
fileserver.copyroom.hut	gilligan.crew.hut	8415
ginger.girl.hut	gilligan.crew.hut	1436
fileserver.copyroom.hut	maryann.girl.hut	6625
gilligan.crew.hut	maryann.girl.hut	3155
offshore.wreck	offshore.wreck	9935
offshore.wreck	fileserver.copyroom.hut	2584
gilligan.crew.hut	skipper.crew.hut	7450
skipper.crew.hut	laser3.copyroom.hut	3166
maryann.girl.hut	gilligan.crew.hut	5112
fileserver.copyroom.hut	gilligan.crew.hut	6307
ginger.girl.hut	laser3.copyroom.hut	6512
ginger.girl.hut	maryann.girl.hut	7054
maryann.girl.hut	offshore.wreck	4409
professor.hut	laser3.copyroom.hut	8495
offshore.wreck	ginger.girl.hut	5415
maryann.girl.hut	offshore.wreck	5759
gilligan.crew.hut	skipper.crew.hut	7931
professor.hut	maryann.girl.hut	5818
professor.hut	maryann.girl.hut	3873
laser3.copyroom.hut	fileserver.copyroom.hut	1715
professor.hut	laser3.copyroom.hut	5700
maryann.girl.hut	ginger.girl.hut	8075
skipper.crew.hut	ginger.girl.hut	139
laser3.copyroom.hut	fileserver.copyroom.hut	9255
ginger.girl.hut	gilligan.crew.hut	3596
professor.hut	skipper.crew.hut	6845
fileserver.copyroom.hut	laser3.copyroom.hut	6705
maryann.girl.hut	professor.hut	8539
professor.hut	laser3.copyroom.hut	4133
ginger.girl.hut	fileserver.copyroom.hut	3831
maryann.girl.hut	fileserver.copyroom.hut	488
fileserver.copyroom.hut	fileserver.copyroom.hut	3962
laser3.copyroom.hut	fileserver.copyroom.hut	2445
maryann.girl.hut	offshore.wreck	177
skipper.crew.hut	fileserver.copyroom.hut	945
gilligan.crew.hut	ginger.girl.hut	2612
gilligan.crew.hut	offshore.wreck	2438
laser3.copyroom.hut	professor.hut	5100
laser3.copyroom.hut	professor.hut	8048
fileserver.copyroom.hut	offshore.wreck	2926
offshore.wreck	fileserver.copyroom.hut	1434
skipper.crew.hut	fileserver.copyroom.hut	3387
gilligan.crew.hut	laser3.copyroom.hut	8726
fileserver.copyroom.hut	professor.hut	2861
maryann.girl.hut	skipper.crew.hut	6669
fileserver.copyroom.hut	fileserver.copyroom.hut	4020
maryann.girl.hut	maryann.girl.hut	3209
ginger.girl.hut	gilligan.crew.hut	8920
professor.hut	laser3.copyroom.hut	7534
ginger.girl.hut	skipper.crew.hut	8812
fileserver.copyroom.hut	fileserver.copyroom.hut	6505
skipper.crew.hut	ginger.girl.hut	6582
gilligan.crew.hut	maryann.girl.hut	9913
fileserver.copyroom.hut	offshore.wreck	9793
fileserver.copyroom.hut	maryann.girl.hut	9068
gilligan.crew.hut	professor.hut	2064
maryann.girl.hut	gilligan.crew.hut	5418
professor.hut	fileserver.copyroom.hut	6851
ginger.girl.hut	professor.hut	84
fileserver.copyroom.hut	laser3.copyroom.hut	8834
professor.hut	skipper.crew.hut	8852
ginger.girl.hut	gilligan.crew.hut	4418
fileserver.copyroom.hut	gilligan.crew.hut	6946
gilligan.crew.hut	skipper.crew.hut	7641
professor.hut	gilligan.crew.hut	2190
fileserver.copyroom.hut	offshore.wreck	4415
laser3.copyroom.hut	ginger.girl.hut	1722
professor.hut	professor.hut	9649
fileserver.copyroom.hut	professor.hut	6332
laser3.copyroom.hut	offshore.wreck	6327
professor.hut	skipper.crew.hut	5934
ginger.girl.hut	ginger.girl.hut	936
maryann.girl.hut	laser3.copyroom.hut	1669
laser3.copyroom.hut	skipper.crew.hut	7739
skipper.crew.hut	gilligan.crew.hut	6066
fileserver.copyroom.hut	offshore.wreck	6534
ginger.girl.hut	offshore.wreck	2062
maryann.girl.hut	laser3.copyroom.hut	6309
gilligan.crew.hut	offshore.wreck	5923
skipper.crew.hut	ginger.girl.hut	316
maryann.girl.hut	fileserver.copyroom.hut	1463
offshore.wreck	gilligan.crew.hut	7783
skipper.crew.hut	professor.hut	6686
fileserver.copyroom.hut	gilligan.crew.hut	6546
gilligan.crew.hut	professor.hut	8514
laser3.copyroom.hut	offshore.wreck	2717
maryann.girl.hut	offshore.wreck	9027
offshore.wreck	gilligan.crew.hut	1410
gilligan.crew.hut	gilligan.crew.hut	7704
skipper.crew.hut	skipper.crew.hut	5165
maryann.girl.hut	skipper.crew.hut	3386
fileserver.copyroom.hut	professor.hut	1158
fileserver.copyroom.hut	professor.hut	9951
gilligan.crew.hut	maryann.girl.hut	290
skipper.crew.hut	fileserver.copyroom.hut	8268
ginger.girl.hut	skipper.crew.hut	4032
offshore.wreck	maryann.girl.hut	4929
gilligan.crew.hut	professor.hut	9990
fileserver.copyroom.hut	gilligan.crew.hut	2413
professor.hut	laser3.copyroom.hut	8278
skipper.crew.hut	gilligan.crew.hut	9321
offshore.wreck	fileserver.copyroom.hut	8890
fileserver.copyroom.hut	laser3.copyroom.hut	4700
gilligan.crew.hut	maryann.girl.hut	9470
ginger.girl.hut	professor.hut	2089
ginger.girl.hut	offshore.wreck	36
gilligan.crew.hut	laser3.copyroom.hut	6960
offshore.wreck	skipper.crew.hut	9122
professor.hut	professor.hut	513
skipper.crew.hut	gilligan.crew.hut	5192
laser3.copyroom.hut	fileserver.copyroom.hut	4963
maryann.girl.hut	laser3.copyroom.hut	8961
offshore.wreck	gilligan.crew.hut	143
gilligan.crew.hut	professor.hut	8516
professor.hut	offshore.wreck	4143
laser3.copyroom.hut	skipper.crew.hut	3152
gilligan.crew.hut	offshore.wreck	2127
fileserver.copyroom.hut	ginger.girl.hut	1683
skipper.crew.hut	maryann.girl.hut	499
skipper.crew.hut	gilligan.crew.hut	4502
maryann.girl.hut	gilligan.crew.hut	2112
professor.hut	maryann.girl.hut	147
gilligan.crew.hut	professor.hut	6811
laser3.copyroom.hut	skipper.crew.hut	1990
maryann.girl.hut	offshore.wreck	3544
skipper.crew.hut	fileserver.copyroom.hut	3445
maryann.girl.hut	fileserver.copyroom.hut	7295
ginger.girl.hut	offshore.wreck	727
fileserver.copyroom.hut	maryann.girl.hut	2759
skipper.crew.hut	laser3.copyroom.hut	1371
ginger.girl.hut	gilligan.crew.hut	4214
fileserver.copyroom.hut	maryann.girl.hut	3130
maryann.girl.hut	offshore.wreck	4653
skipper.crew.hut	gilligan.crew.hut	3918
fileserver.copyroom.hut	offshore.wreck	1140
professor.hut	laser3.copyroom.hut	1294
fileserver.copyroom.hut	offshore.wreck	2403
maryann.girl.hut	maryann.girl.hut	7462
fileserver.copyroom.hut	gilligan.crew.hut	4581
gilligan.crew.hut	ginger.girl.hut	6324
laser3.copyroom.hut	professor.hut	7043
ginger.girl.hut	ginger.girl.hut	6277
skipper.crew.hut	laser3.copyroom.hut	7946
maryann.girl.hut	laser3.copyroom.hut	5157
offshore.wreck	offshore.wreck	7508
ginger.girl.hut	professor.hut	5737
laser3.copyroom.hut	maryann.girl.hut	5220
ginger.girl.hut	ginger.girl.hut	9816
skipper.crew.hut	skipper.crew.hut	6956
fileserver.copyroom.hut	fileserver.copyroom.hut	7205
ginger.girl.hut	laser3.copyroom.hut	1604
ginger.girl.hut	offshore.wreck	7221
laser3.copyroom.hut	professor.hut	9931
laser3.copyroom.hut	professor.hut	367
skipper.crew.hut	ginger.girl.hut	1652
ginger.girl.hut	fileserver.copyroom.hut	25
offshore.wreck	laser3.copyroom.hut	8618
laser3.copyroom.hut	skipper.crew.hut	4645
fileserver.copyroom.hut	professor.hut	3325
maryann.girl.hut	offshore.wreck	4144
skipper.crew.hut	skipper.crew.hut	6699
ginger.girl.hut	professor.hut	141
professor.hut	offshore.wreck	6717
offshore.wreck	gilligan.crew.hut	6933
maryann.girl.hut	offshore.wreck	891
gilligan.crew.hut	gilligan.crew.hut	606
fileserver.copyroom.hut	offshore.wreck	6232
laser3.copyroom.hut	laser3.copyroom.hut	9584
