offshore.wreck	professor.hut	93
professor.hut	ginger.girl.hut	4703
skipper.crew.hut	offshore.wreck	2329
offshore.wreck	skipper.crew.hut	4512
skipper.crew.hut	professor.hut	8997
laser3.copyroom.hut	ginger.girl.hut	605
skipper.crew.hut	ginger.girl.hut	2138
fileserver.copyroom.hut	professor.hut	2590
professor.hut	professor.hut	6532
maryann.girl.hut	fileserver.copyroom.hut	3236
fileserver.copyroom.hut	gilligan.crew.hut	7733
fileserver.copyroom.hut	ginger.girl.hut	8684
laser3.copyroom.hut	fileserver.copyroom.hut	6146
skipper.crew.hut	gilligan.crew.hut	3250
offshore.wreck	professor.hut	107
ginger.girl.hut	offshore.wreck	9573
professor.hut	offshore.wreck	2362
ginger.girl.hut	offshore.wreck	3187
ginger.girl.hut	skipper.crew.hut	1933
fileserver.copyroom.hut	skipper.crew.hut	5975
maryann.girl.hut	skipper.crew.hut	1895
gilligan.crew.hut	offshore.wreck	6935
ginger.girl.hut	ginger.girl.hut	8412
laser3.copyroom.hut	skipper.crew.hut	8809
fileserver.copyroom.hut	skipper.crew.hut	4711
fileserver.copyroom.hut	gilligan.crew.hut	9006
maryann.girl.hut	fileserver.copyroom.hut	8781
maryann.girl.hut	fileserver.copyroom.hut	9837
offshore.wreck	laser3.copyroom.hut	6417
fileserver.copyroom.hut	skipper.crew.hut	1935
professor.hut	professor.hut	9765
fileserver.copyroom.hut	skipper.crew.hut	8822
fileserver.copyroom.hut	maryann.girl.hut	6669
professor.hut	maryann.girl.hut	5184
ginger.girl.hut	maryann.girl.hut	2852
laser3.copyroom.hut	offshore.wreck	6719
ginger.girl.hut	offshore.wreck	7171
offshore.wreck	gilligan.crew.hut	6643
fileserver.copyroom.hut	gilligan.crew.hut	2673
offshore.wreck	laser3.copyroom.hut	1959
offshore.wreck	ginger.girl.hut	2212
offshore.wreck	ginger.girl.hut	3813
ginger.girl.hut	offshore.wreck	9599
laser3.copyroom.hut	professor.hut	5559
skipper.crew.hut	fileserver.copyroom.hut	4206
ginger.girl.hut	offshore.wreck	8168
laser3.copyroom.hut	fileserver.copyroom.hut	7957
ginger.girl.hut	gilligan.crew.hut	4728
gilligan.crew.hut	ginger.girl.hut	3539
ginger.girl.hut	offshore.wreck	4701
gilligan.crew.hut	gilligan.crew.hut	2246
professor.hut	professor.hut	3372
maryann.girl.hut	gilligan.crew.hut	3082
maryann.girl.hut	laser3.copyroom.hut	2260
laser3.copyroom.hut	skipper.crew.hut	9099
ginger.girl.hut	gilligan.crew.hut	8931
offshore.wreck	ginger.girl.hut	2198
professor.hut	fileserver.copyroom.hut	6617
professor.hut	professor.hut	7559
laser3.copyroom.hut	skipper.crew.hut	6300
maryann.girl.hut	ginger.girl.hut	7182
laser3.copyroom.hut	gilligan.crew.hut	1283
professor.hut	maryann.girl.hut	5670
maryann.girl.hut	laser3.copyroom.hut	2103
ginger.girl.hut	maryann.girl.hut	6175
offshore.wreck	fileserver.copyroom.hut	4335
skipper.crew.hut	laser3.copyroom.hut	7392
laser3.copyroom.hut	laser3.copyroom.hut	2803
professor.hut	skipper.crew.hut	8091
laser3.copyroom.hut	maryann.girl.hut	7983
gilligan.crew.hut	skipper.crew.hut	1177
skipper.crew.hut	laser3.copyroom.hut	2306
laser3.copyroom.hut	gilligan.crew.hut	482
ginger.girl.hut	ginger.girl.hut	706
fileserver.copyroom.hut	ginger.girl.hut	4815
professor.hut	laser3.copyroom.hut	3850
gilligan.crew.hut	professor.hut	9210
laser3.copyroom.hut	ginger.girl.hut	5328
offshore.wreck	ginger.girl.hut	907
professor.hut	professor.hut	4713
skipper.crew.hut	maryann.girl.hut	8990
professor.hut	laser3.copyroom.hut	5931
ginger.girl.hut	laser3.copyroom.hut	2752
laser3.copyroom.hut	offshore.wreck	4134
gilligan.crew.hut	skipper.crew.hut	4007
professor.hut	skipper.crew.hut	8650
professor.hut	ginger.girl.hut	1833
maryann.girl.hut	fileserver.copyroom.hut	5810
gilligan.crew.hut	professor.hut	8
offshore.wreck	fileserver.copyroom.hut	7661
fileserver.copyroom.hut	offshore.wreck	9350
maryann.girl.hut	fileserver.copyroom.hut	8427
fileserver.copyroom.hut	professor.hut	6232
fileserver.copyroom.hut	offshore.wreck	5681
maryann.girl.hut	professor.hut	5263
gilligan.crew.hut	fileserver.copyroom.hut	5353
skipper.crew.hut	maryann.girl.hut	7634
gilligan.crew.hut	maryann.girl.hut	5376
fileserver.copyroom.hut	fileserver.copyroom.hut	7796
fileserver.copyroom.hut	professor.hut	8196
offshore.wreck	laser3.copyroom.hut	4982
maryann.girl.hut	laser3.copyroom.hut	2931
ginger.girl.hut	ginger.girl.hut	3771
fileserver.copyroom.hut	offshore.wreck	6449
laser3.copyroom.hut	laser3.copyroom.hut	5095
skipper.crew.hut	offshore.wreck	805
professor.hut	laser3.copyroom.hut	8952
fileserver.copyroom.hut	gilligan.crew.hut	5599
laser3.copyroom.hut	ginger.girl.hut	2828
laser3.copyroom.hut	fileserver.copyroom.hut	3075
offshore.wreck	fileserver.copyroom.hut	6929
maryann.girl.hut	ginger.girl.hut	314
ginger.girl.hut	gilligan.crew.hut	5167
offshore.wreck	offshore.wreck	2863
skipper.crew.hut	skipper.crew.hut	3066
professor.hut	fileserver.copyroom.hut	4839
professor.hut	skipper.crew.hut	148
fileserver.copyroom.hut	offshore.wreck	7747
ginger.girl.hut	offshore.wreck	5610
gilligan.crew.hut	gilligan.crew.hut	4390
gilligan.crew.hut	gilligan.crew.hut	6325
skipper.crew.hut	laser3.copyroom.hut	759
offshore.wreck	professor.hut	1847
gilligan.crew.hut	ginger.girl.hut	4723
gilligan.crew.hut	professor.hut	3494
ginger.girl.hut	skipper.crew.hut	3270
skipper.crew.hut	professor.hut	1982
professor.hut	maryann.girl.hut	550
professor.hut	fileserver.copyroom.hut	1530
skipper.crew.hut	laser3.copyroom.hut	2516
skipper.crew.hut	fileserver.copyroom.hut	4429
skipper.crew.hut	laser3.copyroom.hut	1039
maryann.girl.hut	fileserver.copyroom.hut	161
offshore.wreck	offshore.wreck	3386
offshore.wreck	laser3.copyroom.hut	1914
ginger.girl.hut	fileserver.copyroom.hut	4116
ginger.girl.hut	fileserver.copyroom.hut	9502
offshore.wreck	offshore.wreck	8217
laser3.copyroom.hut	professor.hut	189
ginger.girl.hut	gilligan.crew.hut	3070
offshore.wreck	skipper.crew.hut	5147
ginger.girl.hut	maryann.girl.hut	3124
ginger.girl.hut	laser3.copyroom.hut	8295
professor.hut	gilligan.crew.hut	4350
professor.hut	maryann.girl.hut	5952
gilligan.crew.hut	gilligan.crew.hut	7724
gilligan.crew.hut	fileserver.copyroom.hut	7976
maryann.girl.hut	fileserver.copyroom.hut	5224
offshore.wreck	professor.hut	432
skipper.crew.hut	ginger.girl.hut	1327
maryann.girl.hut	fileserver.copyroom.hut	7682
professor.hut	offshore.wreck	2939
fileserver.copyroom.hut	laser3.copyroom.hut	4553
maryann.girl.hut	maryann.girl.hut	1569
professor.hut	offshore.wreck	5116
professor.hut	professor.hut	2337
fileserver.copyroom.hut	gilligan.crew.hut	9895
ginger.girl.hut	fileserver.copyroom.hut	6290
gilligan.crew.hut	laser3.copyroom.hut	8887
gilligan.crew.hut	ginger.girl.hut	8820
gilligan.crew.hut	laser3.copyroom.hut	4453
professor.hut	professor.hut	1068
gilligan.crew.hut	offshore.wreck	546
maryann.girl.hut	maryann.girl.hut	5749
skipper.crew.hut	fileserver.copyroom.hut	6306
offshore.wreck	gilligan.crew.hut	9256
gilligan.crew.hut	maryann.girl.hut	399
gilligan.crew.hut	maryann.girl.hut	5403
offshore.wreck	ginger.girl.hut	2791
gilligan.crew.hut	professor.hut	9468
offshore.wreck	gilligan.crew.hut	4597
ginger.girl.hut	professor.hut	6695
offshore.wreck	fileserver.copyroom.hut	9579
professor.hut	gilligan.crew.hut	4294
offshore.wreck	ginger.girl.hut	4073
laser3.copyroom.hut	laser3.copyroom.hut	9976
ginger.girl.hut	professor.hut	7087
maryann.girl.hut	offshore.wreck	202
professor.hut	gilligan.crew.hut	3315
laser3.copyroom.hut	fileserver.copyroom.hut	3958
professor.hut	professor.hut	7982
gilligan.crew.hut	skipper.crew.hut	264
laser3.copyroom.hut	maryann.girl.hut	5237
professor.hut	professor.hut	4645
gilligan.crew.hut	gilligan.crew.hut	3419
ginger.girl.hut	gilligan.crew.hut	982
fileserver.copyroom.hut	professor.hut	7758
professor.hut	gilligan.crew.hut	4090
fileserver.copyroom.hut	ginger.girl.hut	6125
gilligan.crew.hut	offshore.wreck	1231
maryann.girl.hut	gilligan.crew.hut	4225
gilligan.crew.hut	fileserver.copyroom.hut	3763
ginger.girl.hut	gilligan.crew.hut	2064
gilligan.crew.hut	maryann.girl.hut	3544
fileserver.copyroom.hut	professor.hut	8423
ginger.girl.hut	offshore.wreck	4749
professor.hut	gilligan.crew.hut	5423
fileserver.copyroom.hut	professor.hut	5728
fileserver.copyroom.hut	fileserver.copyroom.hut	1470
skipper.crew.hut	gilligan.crew.hut	4265
gilligan.crew.hut	skipper.crew.hut	2698
fileserver.copyroom.hut	fileserver.copyroom.hut	8432
offshore.wreck	fileserver.copyroom.hut	1924
fileserver.copyroom.hut	fileserver.copyroom.hut	4938
laser3.copyroom.hut	offshore.wreck	4221
gilligan.crew.hut	fileserver.copyroom.hut	2823
fileserver.copyroom.hut	gilligan.crew.hut	7502
professor.hut	laser3.copyroom.hut	2783
ginger.girl.hut	offshore.wreck	6422
gilligan.crew.hut	fileserver.copyroom.hut	2163
ginger.girl.hut	maryann.girl.hut	1100
offshore.wreck	skipper.crew.hut	81
professor.hut	maryann.girl.hut	6054
gilligan.crew.hut	fileserver.copyroom.hut	3852
fileserver.copyroom.hut	professor.hut	717
gilligan.crew.hut	laser3.copyroom.hut	6753
offshore.wreck	laser3.copyroom.hut	1644
maryann.girl.hut	ginger.girl.hut	537
gilligan.crew.hut	gilligan.crew.hut	1071
ginger.girl.hut	maryann.girl.hut	4926
ginger.girl.hut	laser3.copyroom.hut	5343
ginger.girl.hut	fileserver.copyroom.hut	3080
ginger.girl.hut	ginger.girl.hut	9367
professor.hut	gilligan.crew.hut	6068
professor.hut	offshore.wreck	5374
maryann.girl.hut	offshore.wreck	6719
offshore.wreck	maryann.girl.hut	2243
maryann.girl.hut	laser3.copyroom.hut	3357
maryann.girl.hut	ginger.girl.hut	503
ginger.girl.hut	ginger.girl.hut	8385
laser3.copyroom.hut	laser3.copyroom.hut	80
ginger.girl.hut	maryann.girl.hut	7045
fileserver.copyroom.hut	maryann.girl.hut	691
maryann.girl.hut	professor.hut	5989
professor.hut	fileserver.copyroom.hut	6896
professor.hut	fileserver.copyroom.hut	1077
fileserver.copyroom.hut	laser3.copyroom.hut	4657
laser3.copyroom.hut	offshore.wreck	4302
professor.hut	skipper.crew.hut	3244
gilligan.crew.hut	laser3.copyroom.hut	1676
maryann.girl.hut	gilligan.crew.hut	4987
skipper.crew.hut	skipper.crew.hut	821
professor.hut	offshore.wreck	8919
skipper.crew.hut	ginger.girl.hut	5099
gilligan.crew.hut	offshore.wreck	4167
skipper.crew.hut	fileserver.copyroom.hut	4475
ginger.girl.hut	offshore.wreck	5765
ginger.girl.hut	offshore.wreck	2240
professor.hut	offshore.wreck	2184
fileserver.copyroom.hut	fileserver.copyroom.hut	67
fileserver.copyroom.hut	skipper.crew.hut	6233
skipper.crew.hut	fileserver.copyroom.hut	2769
skipper.crew.hut	gilligan.crew.hut	4821
fileserver.copyroom.hut	professor.hut	8678
maryann.girl.hut	ginger.girl.hut	4133
laser3.copyroom.hut	maryann.girl.hut	4420
offshore.wreck	laser3.copyroom.hut	5353
professor.hut	offshore.wreck	4680
laser3.copyroom.hut	professor.hut	2740
professor.hut	professor.hut	2852
ginger.girl.hut	fileserver.copyroom.hut	4879
fileserver.copyroom.hut	laser3.copyroom.hut	1183
ginger.girl.hut	professor.hut	5284
fileserver.copyroom.hut	ginger.girl.hut	1050
gilligan.crew.hut	laser3.copyroom.hut	4124
maryann.girl.hut	maryann.girl.hut	9410
gilligan.crew.hut	skipper.crew.hut	1013
fileserver.copyroom.hut	ginger.girl.hut	1891
laser3.copyroom.hut	gilligan.crew.hut	3204
skipper.crew.hut	maryann.girl.hut	2202
gilligan.crew.hut	fileserver.copyroom.hut	9533
maryann.girl.hut	maryann.girl.hut	3554
laser3.copyroom.hut	fileserver.copyroom.hut	3878
professor.hut	gilligan.crew.hut	5407
maryann.girl.hut	ginger.girl.hut	8585
gilligan.crew.hut	laser3.copyroom.hut	753
professor.hut	maryann.girl.hut	9435
gilligan.crew.hut	ginger.girl.hut	2631
professor.hut	ginger.girl.hut	8804
maryann.girl.hut	fileserver.copyroom.hut	9031
maryann.girl.hut	laser3.copyroom.hut	1049
maryann.girl.hut	laser3.copyroom.hut	2571
gilligan.crew.hut	laser3.copyroom.hut	9478
laser3.copyroom.hut	gilligan.crew.hut	8799
laser3.copyroom.hut	professor.hut	1549
ginger.girl.hut	fileserver.copyroom.hut	4174
professor.hut	fileserver.copyroom.hut	4502
ginger.girl.hut	fileserver.copyroom.hut	7689
professor.hut	ginger.girl.hut	854
laser3.copyroom.hut	offshore.wreck	2848
fileserver.copyroom.hut	ginger.girl.hut	8610
offshore.wreck	professor.hut	6686
offshore.wreck	offshore.wreck	4277
fileserver.copyroom.hut	skipper.crew.hut	2274
maryann.girl.hut	gilligan.crew.hut	2753
gilligan.crew.hut	offshore.wreck	8152
skipper.crew.hut	laser3.copyroom.hut	459
maryann.girl.hut	offshore.wreck	6462
skipper.crew.hut	professor.hut	9869
skipper.crew.hut	professor.hut	3272
skipper.crew.hut	maryann.girl.hut	9608
skipper.crew.hut	professor.hut	8003
fileserver.copyroom.hut	professor.hut	193
maryann.girl.hut	maryann.girl.hut	6771
ginger.girl.hut	gilligan.crew.hut	1966
laser3.copyroom.hut	ginger.girl.hut	2298
ginger.girl.hut	offshore.wreck	9040
laser3.copyroom.hut	gilligan.crew.hut	7449
offshore.wreck	fileserver.copyroom.hut	8084
ginger.girl.hut	professor.hut	7306
offshore.wreck	offshore.wreck	1248
professor.hut	laser3.copyroom.hut	1752
offshore.wreck	laser3.copyroom.hut	5680
ginger.girl.hut	maryann.girl.hut	1312
maryann.girl.hut	ginger.girl.hut	290
laser3.copyroom.hut	gilligan.crew.hut	2137
skipper.crew.hut	gilligan.crew.hut	6766
ginger.girl.hut	laser3.copyroom.hut	1579
skipper.crew.hut	professor.hut	7699
skipper.crew.hut	fileserver.copyroom.hut	3414
skipper.crew.hut	laser3.copyroom.hut	4855
ginger.girl.hut	offshore.wreck	7976
professor.hut	professor.hut	9664
offshore.wreck	laser3.copyroom.hut	4879
offshore.wreck	maryann.girl.hut	6560
ginger.girl.hut	maryann.girl.hut	2675
offshore.wreck	skipper.crew.hut	3437
fileserver.copyroom.hut	gilligan.crew.hut	8444
offshore.wreck	gilligan.crew.hut	8560
laser3.copyroom.hut	offshore.wreck	9250
laser3.copyroom.hut	professor.hut	966
skipper.crew.hut	laser3.copyroom.hut	7741
gilligan.crew.hut	offshore.wreck	8179
laser3.copyroom.hut	maryann.girl.hut	7928
offshore.wreck	ginger.girl.hut	1547
offshore.wreck	professor.hut	8387
professor.hut	ginger.girl.hut	9430
gilligan.crew.hut	laser3.copyroom.hut	3628
fileserver.copyroom.hut	skipper.crew.hut	8524
skipper.crew.hut	maryann.girl.hut	8346
professor.hut	ginger.girl.hut	2177
laser3.copyroom.hut	fileserver.copyroom.hut	6702
professor.hut	skipper.crew.hut	7353
gilligan.crew.hut	maryann.girl.hut	1023
maryann.girl.hut	gilligan.crew.hut	7907
offshore.wreck	maryann.girl.hut	4141
professor.hut	fileserver.copyroom.hut	7600
fileserver.copyroom.hut	maryann.girl.hut	3955
ginger.girl.hut	offshore.wreck	4452
professor.hut	maryann.girl.hut	9424
offshore.wreck	laser3.copyroom.hut	9670
laser3.copyroom.hut	ginger.girl.hut	7575
professor.hut	maryann.girl.hut	4027
offshore.wreck	maryann.girl.hut	9120
skipper.crew.hut	ginger.girl.hut	6750
ginger.girl.hut	maryann.girl.hut	1560
professor.hut	gilligan.crew.hut	4169
professor.hut	fileserver.copyroom.hut	2805
fileserver.copyroom.hut	skipper.crew.hut	3345
professor.hut	fileserver.copyroom.hut	8923
skipper.crew.hut	fileserver.copyroom.hut	2056
maryann.girl.hut	laser3.copyroom.hut	2776
offshore.wreck	ginger.girl.hut	7044
laser3.copyroom.hut	professor.hut	8886
gilligan.crew.hut	skipper.crew.hut	6377
